4826,Steeles and Martin Grove Loop,927,Mechanical
4827,LAWRENCE WEST,52,Utilized Off Route
4828,Eglinton & Chaplin,32,Investigation
4829,GREENWOOD - Greenwood Station,31,Mechanical
4830,PAPE - Pape Station,72,Utilized Off Route
4831,Emmett,32,Emergency Services
4832,Victoria Park Stn,24,Utilized Off Route
4833,Midland and Eglinton,57,Investigation
4834,Finch West Station,36,Investigation
4835,Kinston and Waverly,22,Mechanical
4836,Lakeshore and Carlaw,72,Diversion
4837,Humberwood Loop,36,Emergency Services
4838,Main Stn,87,Mechanical
4839,Grandravine and Arleta,108,Diversion
4840,Eglinton station,320,Utilized Off Route
4841,College / Yonge,320,Investigation
4842,Victoria Park and Danforth,324,Investigation
4843,Kipling Station,44,Mechanical
4844,Gore way and Morning Star,52,Diversion
4845,Keele Station,41,Late Leaving Garage - Mechanical
4846,Martin Grove and Royal Crest,927,Late Leaving Garage - Operator
4847,Finch west station,36,Vision
4848,Eglinton Station,51,Late Leaving Garage - Mechanical
4849,Danforth and Warden,81,Utilized Off Route
4850,Lawrence West Station,109,Management
4851,Finch and Humberline,96,Late Leaving Garage - Mechanical
4852,Kipling Station,927,Late Leaving Garage - Operator
4853,Pape stn,25,Mechanical
4854,Midland Ave/Summer Drv.,16,Mechanical
4855,SHEPPARD/OAKWDALE,84,Mechanical
4856,Princes Gate,29,Mechanical
4857,Finch west stn,36,Mechanical
4858,cherry and lake shore,121,Diversion
4859,T3 PEARSON AIRPORT,52,Mechanical
4860,Finch west stn,36,Mechanical
4861,Warden Station,16,Utilized Off Route
4862,LAWRENCE STATION,52,Late Leaving Garage - Mechanical
4863,York Mills Station,122,Investigation
4864,weston and eglinton,32,Mechanical
4865,418 sherborne ave,75,Investigation
4866,Exhibition West Loop,29,Utilized Off Route
4867,Warden Station,17,Utilized Off Route
4868,Spadina Station,7,Utilized Off Route
4869,Warden Station,102,Utilized Off Route
4870,Warden station,133,Utilized Off Route
4871,Warden station,68,Utilized Off Route
4872,Warden Station,16,Utilized Off Route
4873,Exhibition Loop,29,Utilized Off Route
4874,Scarborough Town Centre,133,Utilized Off Route
4875,Bathurst and Dupont,7,Investigation
4876,York Mills at Leslie,122,Mechanical
4877,MARTIN GROVE/TOLLINGTON,52,Mechanical
4878,Wynford Dr and Eglinton,34,Mechanical
4879,Finch Station,600,Utilized Off Route
4880,WESTON/BRADSTOCK,84,Mechanical
4881,Finch / Kipling,36,Mechanical
4882,Oakwood & Reggae Ln,163,Emergency Services
4883,Dufferin and Rogers,29,Diversion
4884,Don Mills Station,85,Utilized Off Route
4885,Pioneer village station,35,Investigation
4886,Bathurst and Clark,160,Diversion
4887,Dawes/Danforth,23,Investigation
4888,Pioneer village station,35,Investigation
4889,Scaroborough Town centre,133,Utilized Off Route
4890,Ossington stn,63,Utilized Off Route
4891,Warden Station,102,Mechanical
4892,Don mills stn,25,Mechanical
4893,LAWRENCE WEST STATION,52,Mechanical
4894,Wilson station,29,Utilized Off Route
4895,Wilson Station,29,Utilized Off Route
4896,pine and lawrence,32,Mechanical
4897,STEELES LOOP,45,Mechanical
4898,Finch STN,600,Utilized Off Route
4899,Finch west stn,36,Utilized Off Route
4900,Finch STN,600,Utilized Off Route
4901,Finch west stn,36,Utilized Off Route
4902,Pioneer Village,60,Utilized Off Route
4903,Finch west stn,36,Utilized Off Route
4904,Finch station,42,Utilized Off Route
4905,Steels at Hilda,97,Utilized Off Route
4906,Finch west stn,36,Utilized Off Route
4907,Pine and Lawrence,32,Utilized Off Route
4908,Finch STN,600,Utilized Off Route
4909,Finch STN,600,Utilized Off Route
4910,wilson Station,7,Utilized Off Route
4911,Finch west stn,36,Utilized Off Route
4912,South Dr/Glen Rd,75,Utilized Off Route
4913,MacLennan Ave/ Edgar Ave,82,Diversion
4914,O'CONNOR & NORTHBROOK RD,8,Investigation
4915,PAPE STATION,25,Emergency Services
4916,Warden Station,16,Mechanical
4917,BROADVIEW STATION,87,Utilized Off Route
4918,Scarburough Town Center,133,Utilized Off Route
4919,Kipling Station,40,Mechanical
4920,York Mill stn,165,Late Leaving Garage - Mechanical
4921,Sherbourne/Queens Quay,6,Late Leaving Garage - Vision
4922,Neilson Rd/Crow Trail,39,Late Leaving Garage - Vision
4923,wilson station,29,Mechanical
4924,Wilson Station,119,Mechanical
4925,York Mills at Lesmil,122,Mechanical
4926,Queen and lansdowne,47,Utilized Off Route
4927,Wilson garage,29,Vision
4928,Kipling Station,44,Mechanical
4929,Finch Station,53,Mechanical
4930,Kipling Station,123,Mechanical
4931,Finch station,60,Investigation
4932,Eglinton Station,32,Mechanical
4933,DUFFERIN AND LAWRENCE,29,Utilized Off Route
4934,Scarburough Town Center,133,Utilized Off Route
4935,Steeles/Islington Loop,37,Mechanical
4936,Steeles and Irene mount,600,Mechanical
4937,Finch and Arrow Road,36,Mechanical
4938,Bermondsey and Eglinton,34,Investigation
4939,Lawrence W Station,52,Mechanical
4940,Oakwood and Rogers,161,Mechanical
4941,Broadview Station,87,Investigation
4942,Lawrence W Station,52,Utilized Off Route
4943,Sheppard station,52,Investigation
4944,pioneer village stn,108,Utilized Off Route
4945,DON MILLS & LAWRENCE,25,Vision
4946,steeles bathurst,7,Utilized Off Route
4947,wilson station,29,Utilized Off Route
4948,Wilson Station,118,Investigation
4949,Finch station,42,Mechanical
4950,Lawrence station,52,Utilized Off Route
4951,Steeles and Tapscott,53,Utilized Off Route
4952,Law E RT,16,Utilized Off Route
4953,Jane and sheppard,35,Investigation
4954,Eglinton and Bermondsey,34,Mechanical
4955,Lower Jarvis and Queens Quay,75,Mechanical
4956,Scarborough Town Center,129,Mechanical
4957,Brimley and Danforth rd,12,Diversion
4958,Woodbine and Oconnor,93,Diversion
4959,Sheppard & Nelson,85,Investigation
4960,Bingham Loop,22,Mechanical
4961,Queens Quay and Dockside Dr,600,Mechanical
4962,Bathrust station,300,Utilized Off Route
4963,Yonge and Queens quay,320,Utilized Off Route
4964,Steeles loop,320,Utilized Off Route
4965,Bingam Loop (Victoria Park and Kingston),322,Investigation
4966,Grandravine and Arleta,108,Diversion
4967,Yorkmills Station,96,Late Leaving Garage - Mechanical
4968,Signal Hill and steeles,60,Mechanical
4969,Queensway Garage,50,Investigation
4970,castle frank station,94,Late Leaving Garage - Mechanical
4971,Finch station,53,Mechanical
4972,Sheppard Ave West and Arrow Road,84,Late Leaving Garage - Operator
4973,Steele's Loop ( Bayview),11,Mechanical
4974,Bathurst and Lawrence,7,Diversion
4975,steeles and signal hill,60,Mechanical
4976,Martin Grove and Royalcrest,927,Late Leaving Garage - Mechanical
4977,Princes Gate,29,Mechanical
4978,Ellesmere RT Station,95,Late Leaving Garage - Vision
4979,Ellesmere Rt Station,95,Late Leaving Garage - Vision
4980,on Finch Ave East at B,39,Late Leaving Garage - Vision
4981,Ossington stn,63,Mechanical
4982,Steeles and Aspenwood,51,Mechanical
4983,Cosburn and Broadview,8,Diversion
4984,Ellesmere RT Station,95,Late Leaving Garage - Vision
4985,York Mills Station,122,Mechanical
4986,Kingston Rd and Birchmount,12,Investigation
4987,York Mills at Don Valley Pkwy,600,Investigation
4988,Martin Groove and Finch,927,Investigation
4989,Warden Station,16,Utilized Off Route
4990,Don Mills Station,85,Utilized Off Route
4991,T3 PEARSON INTERNATIONAL AIRPORT,52,Mechanical
4992,Warden Station,102,Utilized Off Route
4993,Lake shore/ Cherry,121,Diversion
4994,Scaroborough Town Centre,133,Utilized Off Route
4995,LAWRENCE STATION,52,Late Leaving Garage - Management
4996,Don Mills Station,85,Utilized Off Route
4997,Eglinton Station,5,Mechanical
4998,Colonel Samuel Smith Loop,44,Mechanical
4999,High Park Station,89,Utilized Off Route
5000,Pape stn,25,Mechanical
5001,Steeles Between Kennedy and Silver star,53,Diversion
5002,Bathurst and Sheppard,7,Mechanical
5003,STC,133,Utilized Off Route
5004,Warden Station,16,Utilized Off Route
5005,Scaroborough Town Centre,129,Utilized Off Route
5006,Lansdowne and St. Clair,47,Investigation
5007,Bay St/Wellington St W,72,Investigation
5008,Warden Station,16,Utilized Off Route
5009,Hwy 27 and dixon rd,927,Utilized Off Route
5010,Scarborough Town Centre,133,Utilized Off Route
5011,Finch west station,36,Utilized Off Route
5012,Finch w stn,36,Utilized Off Route
5013,Huntingwood,21,Investigation
5014,Runnymede and Bloor,77,Mechanical
5015,Jane and Shoreham,35,Investigation
5016,Renforth Station,112,Mechanical
5017,Morningside and Finch,133,Utilized Off Route
5018,Rougge Hill Go Station,38,Mechanical
5019,St.Clair and Birchmount,17,Mechanical
5020,The Esplanade/Church St to The Esplanade/Market St,121,Diversion
5021,Sheppard west station,107,Mechanical
5022,Passmore & Markham,53,Utilized Off Route
5023,Morningside & Finch,53,Utilized Off Route
5024,Scarburough Town Center,133,Utilized Off Route
5025,Garnett Janes Rd at Coin St,110,Investigation
5026,kennedy stn,116,Mechanical
5027,Finch and Titfield west of,39,Diversion
5028,warden station,68,Mechanical
5029,Dufferin gate,29,Mechanical
5030,"On Steeles, at Martin Grove",46,Investigation
5031,Cosburn Ave/Donland Ave,87,Investigation
5032,WESTWOOD MALL,52,Vision
5033,LAWRENCE WEST STATION,52,Mechanical
5034,Ellesmere Cul-De-Sac,95,Late Leaving Garage - Vision
5035,Morning Side and Finch,133,Utilized Off Route
5036,Eglinton Station,32,Late Leaving Garage - Operator
5037,Lawrence West Station,109,Late Leaving Garage - Mechanical
5038,Dufferin / Bowie Ave,29,Investigation
5039,SHEPPARD YONGE STATION,84,Utilized Off Route
5040,COXWELL  STATION,22,Mechanical
5041,Eglinton West Station,32,Mechanical
5042,Kennedy Station,116,Mechanical
5043,Erindale Ave/Broadview Ave,87,Investigation
5044,Kingston Road and Military Trail,86,Mechanical
5045,Don Mills,85,Mechanical
5046,Dixon at Martin Grove,52,Mechanical
5047,Scarburough Town Center,133,Utilized Off Route
5048,Finch West Station,36,Mechanical
5049,Starspray Loop,54,Mechanical
5050,Lawerence W Station,163,Mechanical
5051,Kipling Station,927,Mechanical
5052,Yonge and Cummer,53,Mechanical
5053,Jarvis St/Queens Quay,75,Utilized Off Route
5054,Wilson and Avenue,61,Emergency Services
5055,Morning Side and Finch,133,Utilized Off Route
5056,Lawrence West Station,52,Utilized Off Route
5057,Lawrence Station,52,Mechanical
5058,Lawrence West Station,52,Utilized Off Route
5059,Pioneer Village Station,107,Mechanical
5060,Meadowvale Loop,86,Emergency Services
5061,Lawrence West Station,52,Utilized Off Route
5062,Kennedy Station,57,Mechanical
5063,Lawerence and Pine,32,Diversion
5064,Jane Station,26,Mechanical
5065,Eglinton and Ionview,34,Investigation
5066,Overlea and Thorncliffe,25,Emergency Services
5067,Yonge and Queens quay,320,Utilized Off Route
5068,Queen and Broadview (North of Queen),501,Investigation
5069,Donmills and Steeles,325,Emergency Services
5070,Steeles loop,320,Utilized Off Route
5071,Steeles Loop at Yonge,320,Mechanical
5072,Eglinton & Braemar,332,Investigation
5073,Jane Station,35,Mechanical
5074,Albion and Islington,37,Mechanical
5075,Pine and Lawrence,79,Late Leaving Garage - Mechanical
5076,Elm Ave and Sherbourne St.,75,Diversion
5077,Yonge and Wellington,72,Diversion
5078,York Mills Station,78,Mechanical
5079,Keele Station,41,Mechanical
5080,Ossington/Dupont,63,Mechanical
5081,Main and Danforth,20,Investigation
5082,York Mills Station,95,Mechanical
5083,Steeles and Signet,60,Investigation
5084,Dundas St and Maybelle ave,40,Diversion
5085,LAWRENCE/WESTON RD,52,Investigation
5086,on Finch Ave East at McCowan Rd,39,Mechanical
5087,Don Mills Station,85,Utilized Off Route
5088,Bloor and Sherbourne,75,Utilized Off Route
5089,emmett and eglinton,32,Mechanical
5090,PAPE - Pape Station,72,Utilized Off Route
5091,Don Mills Station,85,Utilized Off Route
5092,Scarborough Town Centre,133,Utilized Off Route
5093,Morningside and Finch,133,Utilized Off Route
5094,Dupont and Bedford,26,Diversion
5095,Yonge & Patricia,53,Mechanical
5096,High park station,89,Utilized Off Route
5097,Davisville Station,11,Mechanical
5098,Queen and Woodfield,501,Mechanical
5099,Morningside and Finch,133,Utilized Off Route
5100,Sheppard West Station,117,Mechanical
5101,Bloor and Sherbourne,75,Utilized Off Route
5102,Passmore and Markham,53,Utilized Off Route
5103,STC,133,Utilized Off Route
5104,Scarborough Town Centre,133,Utilized Off Route
5105,renforth station,32,Mechanical
5106,High park station,89,Utilized Off Route
5107,Yonge Street/ Wellington Ave,72,Diversion
5108,Scarborough Town Centre,133,Utilized Off Route
5109,LAWRENCE/DUFFERIN,52,Investigation
5110,Islington at Lakeshore,110,Mechanical
5111,Scarborough Town Centre,133,Utilized Off Route
5112,Oakwood/St  Clair,161,Investigation
5113,Windermere and Coe Hill,77,Mechanical
5114,Runnymede Station,71,Mechanical
5115,Meadowvale Loop,85,Utilized Off Route
5116,Finch station,60,Mechanical
5117,Sheppard West Station,106,Utilized Off Route
5118,Cosburn Ave/Pape Ave,87,Diversion
5119,Scarborough Town centre,38,Vision
5120,Main Station,87,Mechanical
5121,Pond,107,Diversion
5122,Emmett and Verona,32,Mechanical
5123,THE WESTWAY/ ROYAL YORK,52,Investigation
5124,Castle Frank Station,94,Mechanical
5125,Pape Station,72,Late Leaving Garage - Mechanical
5126,Lawrence at Gibson,52,Mechanical
5127,Marlee and Eglinton,32,Investigation
5128,Main Station- Rexleigh Drive,23,General Delay
5129,Main Station,62,Mechanical
5130,West Toronto,41,Diversion
5131,Main Station,20,Investigation
5132,Sheppard and McCowan,131,Investigation
5133,York Mill Station,97,Mechanical
5134,Finch,107,Investigation
5135,Lawrence West Station,52,Utilized Off Route
5136,Castlefield,29,Diversion
5137,Midland and Eglinton,57,Investigation
5138,Townsley Loop,127,General Delay
5139,browns and evans,15,Investigation
5140,Davenport Rd/ Dupont St,6,Mechanical
5141,Lawrence West Station,52,Utilized Off Route
5142,WOODBIENE & QUEEN ST,92,Investigation
5143,Wilson station,29,Mechanical
5144,Avenue Road and Eglinton,32,Investigation
5145,Finch West Station,36,Utilized Off Route
5146,Kennedy Station,116,Utilized Off Route
5147,Lawrence at Dufferin,52,Utilized Off Route
5148,Eglinton Station,32,Mechanical
5149,Dixon at Islington,52,Mechanical
5150,Pine and Lawrence,32,Mechanical
5151,Steeles and Victoria Park,24,Mechanical
5152,Steeles and Tapscott,53,Utilized Off Route
5153,Lawrence West Station,52,Utilized Off Route
5154,Island Rd & Port Union Rd,85,Investigation
5155,555 Sheppard West,84,Investigation
5156,Jane and Alliance,161,Investigation
5157,Kipling Station,900,Utilized Off Route
5158,"Commisioner st, west of Leslie",83,Mechanical
5159,Steeles loop,320,Utilized Off Route
5160,Kennedy station,300,Vision
5161,Kennedy station,300,Vision
5162,Evans at Royal York,76,Late Leaving Garage - Operator
5163,Dixon and Attwell,52,Mechanical
5164,Pharmacy and Steeles,167,Late Leaving Garage - Vision
5165,PKAI,35,Late Leaving Garage - Mechanical
5166,Finch Station,53,Mechanical
5167,PKAI,35,Late Leaving Garage - Mechanical
5168,Dufferin and Steeles,117,Mechanical
5169,Birchmount / St Clair,102,Mechanical
5170,Finch station,60,Mechanical
5171,lake Shore/Mimico,76,Vision
5172,Steeles and Keele,60,Investigation
5173,Finch West Station,36,Late Leaving Garage - Operator
5174,lawrence and Railside,91,Diversion
5175,Main Street Station,506,Mechanical
5176,Dundas West Station,506,Mechanical
5177,42 Cummer,42,Vision
5178,SHEPPARD/SENTINEL,84,Mechanical
5179,College and Yonge,506,Investigation
5180,Oakwood Loop,63,Mechanical
5181,Evans Rd and Browns Line,15,Investigation
5182,Bathurst and St Clair,7,Investigation
5183,Don Mills Station,85,Utilized Off Route
5184,Scarborough Town Centre,133,Utilized Off Route
5185,Morningside and Finch,133,Utilized Off Route
5186,Sheppard and Allen,106,Investigation
5187,Morningside and Finch,133,Utilized Off Route
5188,guildwood \ kennedy rd,116,Mechanical
5189,Scarborough Town Centre,133,Utilized Off Route
5190,Scarborough Town Centre,133,Utilized Off Route
5191,Sheppard and Allen,117,Investigation
5192,Driftwood and Yorkwoods gate,108,Diversion
5193,Kipling and Aukland,49,Investigation
5194,Scarborough Town Centre,133,Utilized Off Route
5195,Kipling and Rexdale,45,Investigation
5196,Finch west stn,36,Investigation
5197,Hymus/ Warden,68,Diversion
5198,Sewell and Littles,39,Mechanical
5199,SHEPPARD/MIN,600,Investigation
5200,Castle Frank Station,94,Mechanical
5201,Scarborough Town Centre,133,Utilized Off Route
5202,Yonge at York Mills,97,Mechanical
5203,Donmills Station,85,Mechanical
5204,warden Station,102,Late Leaving Garage - Mechanical
5205,York Mills Station,96,Mechanical
5206,Cordova and Mabelle,40,Investigation
5207,Castle Frank Station,94,Mechanical
5208,Huntingwood amd Brimley,169,Investigation
5209,Kipling stn,900,Mechanical
5210,Colonel Samuel Smith Loop,44,Mechanical
5211,Scarborough Town Centre,38,Utilized Off Route
5212,Donmills Station,84,Utilized Off Route
5213,Islington at Monogram,37,Investigation
5214,eglinton station,54,Utilized Off Route
5215,BRAECREST/THE WESTWAY,52,Late Leaving Garage - Mechanical
5216,Finch and Weston,165,Mechanical
5217,Finch and McCowan,39,Mechanical
5218,Scarborough Town Centre,21,Mechanical
5219,Oakwood Loop,63,Utilized Off Route
5220,Sheppard Station,84,Investigation
5221,Earsclourt loop,47,Utilized Off Route
5222,Oakwood Loop,63,Utilized Off Route
5223,Bay St/Queen St W,6,Investigation
5224,Lawrence West Station,52,Utilized Off Route
5225,Finch West station,36,Mechanical
5226,St.Clair / Keele,41,Utilized Off Route
5227,Runnymede Station,79,Utilized Off Route
5228,Finch station,42,Mechanical
5229,Eglinton station,54,Utilized Off Route
5230,Christie Station,126,Investigation
5231,Bracrest Loop,52,Mechanical
5232,Eglinton Station,54,Utilized Off Route
5233,Shaw - King to Queen,63,Diversion
5234,Finch and Markham Road,39,Investigation
5235,Islington at Rathburn,37,Mechanical
5236,Finch and Markham rd.,39,Utilized Off Route
5237,Finch and Markham rd.,39,Utilized Off Route
5238,Finch West Station,36,Mechanical
5239,Keele and Eglinton,41,Investigation
5240,Springhurst Loop,29,Diversion
5241,STC,16,Mechanical
5242,Bay & Queen,6,Diversion
5243,Lawrence Station,52,Investigation
5244,Eglinton Ave W & Kirknewton,32,Investigation
5245,Ellesmere Loop,95,Investigation
5246,KEELE AND ST CLAIR,89,Investigation
5247,St clair and Weston rd,89,Investigation
5248,Vic Park and Sloane,24,Investigation
5249,York Mills Station,96,Emergency Services
5250,Bay St & Elm St,6,Emergency Services
5251,Bombay Loop,61,Mechanical
5252,Steeles and Signet Drive,60,Emergency Services
5253,St Clair Station,312,Investigation
5254,Exhibition,307,Mechanical
5255,Royal York and Stanley rd,76,Emergency Services
5256,Keele and Lawrence,52,Mechanical
5257,Kipling Station,900,Mechanical
5258,Hupfield and Sewells,132,Mechanical
5259,Reddina and Pharmacy,67,Mechanical
5260,Royal York and Queensway,76,Late Leaving Garage - Mechanical
5261,Beecroft and Sheppard,84,Mechanical
5262,Lawrence Station,52,Late Leaving Garage - Mechanical
5263,Thorncliff and Overlea,81,Investigation
5264,Warden Station,68,Mechanical
5265,Thorncille Park and Overlea,88,Investigation
5266,Jane and St. Clair,79,Mechanical
5267,on Finch Ave East at Don Mills Rd,39,Mechanical
5268,Yonge and Wellington,97,Diversion
5269,Greenwin Village and Bathurst,7,Mechanical
5270,Ossington Station,94,Investigation
5271,Finch west stn,36,Mechanical
5272,Dundas West Station,40,Investigation
5273,Concorde Pl and Wynford Dr,34,Investigation
5274,Beecroft and Sheppard,84,Investigation
5275,Humber College,927,Utilized Off Route
5276,Kennedy STN,43,Utilized Off Route
5277,Martin Grove & Finch,927,Utilized Off Route
5278,Lawrence Station,162,Investigation
5279,bathurst and eglinton,32,Investigation
5280,Sheppard West Station,101,Mechanical
5281,Queen/Sherbourne,75,Investigation
5282,Ormont and Weston,165,Utilized Off Route
5283,Scarborough Town Centre,133,Utilized Off Route
5284,Morningside and Finch,133,Utilized Off Route
5285,Lawrence West Station,52,Mechanical
5286,Keele Station,41,Utilized Off Route
5287,Dundas west stn,41,Utilized Off Route
5288,Craigton & Pharmacy,70,Utilized Off Route
5289,Mt. Pleasant and Heath st,74,Investigation
5290,Spadina Station,7,Mechanical
5291,Broadview stn,8,Mechanical
5292,Broadview stn,87,Utilized Off Route
5293,Kipling Station,44,Utilized Off Route
5294,Warden station,17,Utilized Off Route
5295,pine and lawrence,32,Mechanical
5296,Morningside and Finch,133,Utilized Off Route
5297,Lawrence and,52,Mechanical
5298,Scarborough Town Centre,133,Utilized Off Route
5299,Steeles & Barmac,165,Utilized Off Route
5300,Runnymede/Bloor,71,Investigation
5301,Islingon Stn,37,Mechanical
5302,Wilson Station,29,Mechanical
5303,Royal York Station,76,Mechanical
5304,Steeles & Barmac,165,Utilized Off Route
5305,Jane Station,35,Mechanical
5306,Scarborough Town Centre,133,Utilized Off Route
5307,outside lawrence station,54,Investigation
5308,Main Station - Rexleigh,23,General Delay
5309,Pioneer station,60,Mechanical
5310,Bathurst and Viewmount,7,Investigation
5311,Scarborough Town Centre,133,Utilized Off Route
5312,Queens and Lansdowne,47,Mechanical
5313,st clair,126,Investigation
5314,stranchan/king,63,Investigation
5315,Scarborough Town centre,38,Utilized Off Route
5316,Eglinton Station,34,Investigation
5317,Pine & Lawrence,32,Mechanical
5318,Warden Station,102,Management
5319,Kingston Rd/Galloway Rd,86,Mechanical
5320,Pape and Mortimer,62,Diversion
5321,eglinton stn,54,Utilized Off Route
5322,Dufferin and Bloor,29,Investigation
5323,Airport Terminal 3,52,Mechanical
5324,Dufferin and Jane Osler,29,Investigation
5325,Weston and Sidney Belsey,89,Investigation
5326,Finch west stn,36,Mechanical
5327,STC,38,Utilized Off Route
5328,Oak / Weston,59,Mechanical
5329,Ontario Place,121,Mechanical
5330,bloor,63,Investigation
5331,St. Clair Station,88,Emergency Services
5332,kennedy station,54,Mechanical
5333,Kennedy STN,86,Late Leaving Garage - Management
5334,Yorkdale Mall,47,Mechanical
5335,Martin Grove and Belfield,46,Emergency Services
5336,Sherbourne/Queens Quay,6,Late Leaving Garage - Mechanical
5337,Sheppard West Station,105,Late Leaving Garage - Mechanical
5338,Queen and Ossington,63,Utilized Off Route
5339,Victoria Park and Eglinton,34,Diversion
5340,Victoria Park and Eglinton,24,Diversion
5341,Lawrence West Station,52,Utilized Off Route
5342,Finch and Arrow,36,Mechanical
5343,Steeles and Markham Road,53,Investigation
5344,Ellesmere and Markham,95,Mechanical
5345,Sheppard & Northover,120,Mechanical
5346,Finch station,125,Mechanical
5347,Eglinton & Farleigh,32,Investigation
5348,Steeles past Bayview,53,Investigation
5349,Meadowvale and Ellesmere,86,Mechanical
5350,Willowdale and Hillcrest,98,Mechanical
5351,Wynford and Garamond,34,Investigation
5352,Wilson Station,29,Mechanical
5353,Finch Station,39,Mechanical
5354,Ossington Stn,63,Utilized Off Route
5355,Ossington Stn,63,Mechanical
5356,Wellesley & Jarvis,94,Mechanical
5357,Victoria Park and Bassett,24,Mechanical
5358,Bathurst and Glencairn,7,Mechanical
5359,Eglinton and Blackcreek,32,Mechanical
5360,Major Mac and Markham,102,Investigation
5361,Sheppard W Stn,108,Mechanical
5362,Keele and st clair,89,Diversion
5363,Wilson Ave and Dufferin,165,Mechanical
5364,Kennedy Station,57,Mechanical
5365,Morningside and Night Star,116,Mechanical
5366,Victoria Park Stn,12,Investigation
5367,Wilson & Bathurst,165,Diversion
5368,Wilson & Bathurst,396,Diversion
5369,Yonge & Bloor,320,Mechanical
5370,Yonge / Steeles,320,Utilized Off Route
5371,Windmere and Queensway,80,Late Leaving Garage - Operator
5372,Spadina Stn,7,Utilized Off Route
5373,Avenue rd north of 401,61,Diversion
5374,DUNDAS WEST STN,168,Mechanical
5375,Drewry & Bathurst,7,Investigation
5376,Kipling Station,40,Mechanical
5377,Islington/Steeles,37,Emergency Services
5378,Jones/Queen,83,Investigation
5379,Pioneer Village Station,60,Late Leaving Garage - Operator
5380,KIPLING STN,46,Investigation
5381,Victoria Park station,24,Utilized Off Route
5382,Jane/Church,59,Mechanical
5383,Scarborough Centre STN,38,Utilized Off Route
5384,Lawrence West Station,52,Utilized Off Route
5385,Industry/Mt.Dennis,71,Mechanical
5386,St Clair and Oconnor,70,Investigation
5387,Scarborough Centre STN,21,Mechanical
5388,Finch west stn,36,Mechanical
5389,Lansdowne and Davenport,47,Investigation
5390,Finch west stn,36,Mechanical
5391,Scarborough Centre STN,38,Utilized Off Route
5392,Finch west stn,36,Mechanical
5393,Weston and St Phillip,89,Mechanical
5394,SHERBOURNE and Bloor,75,Mechanical
5395,Yonge/York Mills,97,Mechanical
5396,STEELES LOOP,927,Mechanical
5397,Meadowvale and Sheppard Ave E,85,Mechanical
5398,Atlantic and King,63,Mechanical
5399,SHERBOURNE and Bloor,75,Mechanical
5400,Lawrence West Stn.,52,Mechanical
5401,Finch stn,53,Utilized Off Route
5402,Warden stn,102,Mechanical
5403,Don Mills Station,85,Mechanical
5404,Scarborough Centre STN,38,Utilized Off Route
5405,Finch stn,53,Mechanical
5406,Scarburough Town Center,133,Utilized Off Route
5407,Islington and Lakeshore,110,Mechanical
5408,Kingston Rd/Lawrence Ave E,86,Investigation
5409,STEELES AND MARTINGROVE,927,Investigation
5410,LRT Stn.,54,Utilized Off Route
5411,Don Mills,39,Mechanical
5412,Scarburough Town Center,133,Utilized Off Route
5413,Sewells,39,Mechanical
5414,SHEPPARD STATION,1,Mechanical
5415,Scarborough Centre STN,38,Utilized Off Route
5416,Danforth road and Weatherby dr,16,Diversion
5417,YONGE ST @ GLENGROVE AVE,1,Investigation
5418,Kennedy STN,86,Mechanical
5419,Scarburough Town Center,133,Utilized Off Route
5420,Steeles / Torresdale,60,Investigation
5421,YONGE ST @ ROSLIN AVE,1,Investigation
5422,Finch West Station,41,Mechanical
5423,Wilson Station,29,Mechanical
5424,Greenwin & Bathurst,7,Mechanical
5425,Finch and York Gate,36,Investigation
5426,Ossington and Dewson,63,Investigation
5427,Ossington and Dewson,63,Diversion
5428,BAY - Davenport and Dupont,6,Mechanical
5429,Pine & Lawrence,32,Mechanical
5430,Humberline and Finch,96,Diversion
5431,Pioneer Village Station,60,Mechanical
5432,Victoria Park and Sheppard Ave E,85,Mechanical
5433,Lawrence & Keele,52,Mechanical
5434,Martin Grove and Porterfield,46,Mechanical
5435,Morningside and Finch,53,Mechanical
5436,Kennedy Station,86,Late Leaving Garage - Mechanical
5437,Kipling Station,927,Emergency Services
5438,Sheppard and Morningside,116,Mechanical
5439,Steeles and Murray Ross,108,Emergency Services
5440,Barmac and Steeles,165,Diversion
5441,Dufferin and Ascot,29,Emergency Services
5442,Finch station,1,Utilized Off Route
5443,Finch West Station,36,Mechanical
5444,Eglinton and Oakwood,32,Mechanical
5445,Lawrence west station,109,Mechanical
5446,Sheppard & Shorting,85,Investigation
5447,Yonge and Eglinton,320,Utilized Off Route
5448,Queens Quay & Yonge,320,Utilized Off Route
5449,Victoria Park and Ellesmere,324,Mechanical
5450,Victoria park Pajet,24,Mechanical
5451,Terminal 3,300,Mechanical
5452,Danforth / Warden,300,Investigation
5453,Peter Kaiser and Steeles,35,Late Leaving Garage - Operator
5454,Eglinton Station,600,Vision
5455,Finch Station,39,Emergency Services
5456,castle frank station,94,Mechanical
5457,Bathurst and Lawrence,307,Emergency Services
5458,ossington stn,161,Mechanical
5459,Morningside Ave/Staines Rd,116,Late Leaving Garage - Management
5460,sy clair and Oconnor,91,Mechanical
5461,Finch stn,36,Mechanical
5462,Humberwood loop,36,Late Leaving Garage - Mechanical
5463,Scarborough Golf Club and Lawrence,54,Late Leaving Garage - Mechanical
5464,Silver Star Blvd/Steeles Ave E,57,Investigation
5465,jane,161,Mechanical
5466,Jane and Finch,35,Mechanical
